h_w1,h_w2,h_w3,h_v1,h_v2,h_v3,g_w1,g_w2,g_w3,g_v1,g_v2,g_v3
0.8983680009841919,-0.4236176908016205,0.331822007894516,-0.07228495180606842,-0.06743685901165009,-0.15534768998622894,0.8983680009841919,-0.4236176908016205,0.33182206749916077,-0.07228492200374603,-0.06743684411048889,-0.15534767508506775
0.4698040783405304,-0.6867214441299438,-0.6357598304748535,-0.11066440492868423,-0.0149308480322361,-0.22857476770877838,0.4698472023010254,-0.6868152022361755,-0.6357290148735046,-0.11064282059669495,-0.014936503022909164,-0.2286059558391571
-0.3999136686325073,-0.760301411151886,0.5918615460395813,0.15435655415058136,-0.15771402418613434,-0.24339795112609863,-0.4038434624671936,-0.7648965716362,0.5903105139732361,0.15293656289577484,-0.15812182426452637,-0.2433934509754181
-0.7001237273216248,-0.4861373007297516,-0.6030357480049133,-0.22138799726963043,-0.3589634597301483,-0.12208560854196548,-0.7021177411079407,-0.49154433608055115,-0.6016956567764282,-0.2200799137353897,-0.35962364077568054,-0.12263672053813934
-0.28582268953323364,0.29591408371925354,-0.9629965424537659,-0.28393539786338806,0.0815664604306221,-0.1879778355360031,-0.28582271933555603,0.2959142029285431,-0.9629966616630554,-0.28393545746803284,0.08156637847423553,-0.18797798454761505
0.18338610231876373,0.7474302053451538,-0.7101710438728333,-0.27664053440093994,-0.1861349195241928,-0.03544379770755768,0.18338580429553986,0.747429370880127,-0.7101702690124512,-0.27664119005203247,-0.18613585829734802,-0.03544432669878006
-0.26389551162719727,0.22184617817401886,0.98879075050354,0.07318628579378128,-0.1464284062385559,-0.15196557343006134,-0.2640282213687897,0.22166715562343597,0.9888253808021545,0.0732240080833435,-0.146443709731102,-0.15200868248939514
0.062323834747076035,-0.6537012457847595,0.8157205581665039,0.12200527638196945,-0.0005086285527795553,-0.19762283563613892,0.06233114376664162,-0.6537138819694519,0.8157179355621338,0.12200648337602615,-0.0005061868578195572,-0.19762694835662842
0.0339609831571579,0.2965938150882721,-1.003744125366211,-0.03322792798280716,0.023513594642281532,-0.02491309866309166,0.033961426466703415,0.2965938448905945,-1.0037437677383423,-0.03322801738977432,0.02351360209286213,-0.024913223460316658
0.7021709084510803,0.17754560708999634,-0.7563439607620239,-0.16759061813354492,-0.0092521533370018,-0.1791497766971588,0.7021708488464355,0.17754580080509186,-0.7563440799713135,-0.16759075224399567,-0.009252186864614487,-0.1791497766971588
0.2685733735561371,-0.6377310156822205,0.19552893936634064,0.07600364834070206,-0.1277642548084259,-0.34847089648246765,0.2959647476673126,-0.9814520478248596,0.21396146714687347,0.09740283340215683,-0.14234475791454315,-0.326914519071579
0.6871868371963501,0.47013816237449646,0.6351017355918884,-0.20315778255462646,-0.04208366200327873,-0.1284584105014801,0.687192976474762,0.47014400362968445,0.6351009607315063,-0.20315715670585632,-0.042081817984580994,-0.12845663726329803
0.04830636456608772,-0.6145322918891907,-0.8465458750724792,-0.08601400256156921,-0.08474449068307877,-0.09839659929275513,0.04831100255250931,-0.6145299673080444,-0.8465469479560852,-0.08601613342761993,-0.08474387228488922,-0.09839856624603271
0.4358347952365875,-0.581862211227417,-0.06913023442029953,-0.2219797670841217,-0.18552166223526,-0.3871709406375885,0.29908353090286255,0.9828885197639465,-0.20273655652999878,-0.40346816182136536,-0.17027929425239563,-0.11338091641664505
-0.6538730263710022,0.79499751329422,0.19248899817466736,0.0534849539399147,-0.15246674418449402,0.09291504323482513,-0.6538728475570679,0.79499751329422,0.192488893866539,0.0534849613904953,-0.1524667590856552,0.09291501343250275
-0.6444969177246094,0.10272592306137085,0.8189591765403748,0.14418458938598633,-0.218636155128479,0.07809238135814667,-0.6444970369338989,0.10272572934627533,0.8189589977264404,0.14418457448482513,-0.2186361700296402,0.07809235155582428
-0.4384435713291168,-0.2837783098220825,-0.907667338848114,-0.08441999554634094,-0.12848082184791565,-0.2794598937034607,-0.4384433925151825,-0.2837785482406616,-0.9076672792434692,-0.08441993594169617,-0.12848076224327087,-0.2794598937034607
-1.008317470550537,-0.16477982699871063,-0.22970439493656158,-0.2983535826206207,-0.09070093929767609,-0.021965153515338898,-1.0083184242248535,-0.16477926075458527,-0.22970542311668396,-0.2983541786670685,-0.09070099890232086,-0.021965350955724716
-0.5966173410415649,-0.5709737539291382,0.4017106592655182,0.03677021712064743,-0.24022100865840912,0.08304241299629211,-0.7548047304153442,-0.4724060297012329,0.551112711429596,0.0667320042848587,-0.27043038606643677,0.13447842001914978
-0.17768287658691406,0.7080931067466736,0.6271651983261108,-0.044501155614852905,-0.17377255856990814,0.0016199704259634018,-0.6365919709205627,-0.6048375964164734,0.5705654621124268,0.051749907433986664,-0.19772815704345703,0.028595034033060074
0.1884537935256958,0.4034601151943207,-0.5625302791595459,-0.1082732155919075,-0.13752256333827972,-0.19415365159511566,0.4977940618991852,-0.8842110633850098,-0.258833110332489,0.06273268163204193,-0.10548799484968185,-0.21026338636875153
0.7705759406089783,0.6997795104980469,0.12424827367067337,-0.27011653780937195,-0.0877484381198883,0.005194064229726791,0.7698017954826355,0.6991233825683594,0.12350896000862122,-0.2704007923603058,-0.0876135528087616,0.0052989162504673
-0.9298057556152344,0.3153458833694458,0.2331191748380661,-0.18251211941242218,-0.2611689269542694,0.20094439387321472,-0.9245443940162659,0.39452695846557617,0.2935797870159149,-0.17467845976352692,-0.26285165548324585,0.20836150646209717
0.12507714331150055,0.38503143191337585,0.6652169823646545,-0.1430380642414093,-0.1555953025817871,0.02916683815419674,-0.23183627426624298,-0.6151599287986755,0.815139889717102,-0.04391449689865112,-0.21883784234523773,-0.08098755031824112
1.0249419212341309,-0.05220978707075119,-0.20830532908439636,-0.30713987350463867,0.010883703827857971,-0.3374914526939392,1.0249419212341309,-0.05220983922481537,-0.2083052396774292,-0.3071398437023163,0.010883718729019165,-0.3374914526939392
0.9457197785377502,0.06627253443002701,-0.4447976052761078,-0.10334179550409317,0.07786599546670914,-0.1288343071937561,0.9457197785377502,0.06627245247364044,-0.44479766488075256,-0.10334179550409317,0.07786598801612854,-0.1288343369960785
-0.2253246009349823,-0.10998263210058212,-1.016737699508667,-0.235271617770195,0.1556803286075592,-0.14604365825653076,-0.2253246158361435,-0.10998263955116272,-1.016737699508667,-0.23527158796787262,0.1556803435087204,-0.14604365825653076
-0.16608799993991852,-0.40862563252449036,-0.9497695565223694,-0.25119826197624207,-0.1034591868519783,-0.11499014496803284,-0.16608592867851257,-0.40862926840782166,-0.949768602848053,-0.25119781494140625,-0.10345916450023651,-0.11499182134866714
0.18926572799682617,-0.38475045561790466,0.017371000722050667,-0.16249611973762512,-0.15738019347190857,-0.06163410097360611,0.1683674305677414,0.9885591268539429,-0.30170518159866333,-0.25217872858047485,-0.13773749768733978,0.056303396821022034
0.5642024874687195,-0.6927151083946228,0.5238491892814636,0.04893530160188675,0.046447448432445526,-0.07097239792346954,0.5642637014389038,-0.7063133716583252,0.5285365581512451,0.04511692374944687,0.0432845801115036,-0.07406120747327805
-0.7377065420150757,-0.6921868324279785,0.258818119764328,0.1334231197834015,-0.3346010148525238,0.004429355263710022,-0.7396723031997681,-0.6951761841773987,0.25736701488494873,0.1339453160762787,-0.33496907353401184,0.004599824547767639
0.7081368565559387,0.10802486538887024,0.7638668417930603,-0.10020288825035095,-0.23185911774635315,-0.1881987601518631,0.7081365585327148,0.10802346467971802,0.7638693451881409,-0.10020275413990021,-0.23185956478118896,-0.18819978833198547
-0.14862310886383057,0.432686448097229,0.9419677257537842,-0.027479562908411026,-0.2378387600183487,-0.03861122950911522,-0.14861978590488434,0.4327451288700104,0.9419482946395874,-0.02750205807387829,-0.23784133791923523,-0.03861144930124283
-0.9280509948730469,-0.08039818704128265,-0.07469542324542999,-0.22328360378742218,-0.07696196436882019,0.07236327230930328,-0.9962606430053711,0.32059794664382935,0.03611813113093376,-0.22636201977729797,-0.09095817059278488,0.09468205273151398
-0.7044380307197571,-0.12748296558856964,-0.7642951011657715,-0.30244898796081543,-0.017765790224075317,-0.1072380542755127,-0.7044399976730347,-0.12748055160045624,-0.7642877101898193,-0.30245065689086914,-0.017767831683158875,-0.10723841190338135
-0.39127111434936523,0.5687986016273499,0.7873997688293457,-0.1795826256275177,-0.2733039855957031,0.010830409824848175,-0.39127105474472046,0.5687985420227051,0.7873994708061218,-0.17958270013332367,-0.27330395579338074,0.0108303502202034
-0.3283316195011139,-0.9059992432594299,-0.11569603532552719,0.08734531700611115,-0.2007005214691162,-0.13552948832511902,-0.3298909366130829,-0.9883349537849426,-0.10482808947563171,0.0914037749171257,-0.20329061150550842,-0.14568905532360077
0.057914409786462784,0.09619562327861786,1.0411598682403564,0.009118353947997093,-0.3648235499858856,-0.032016731798648834,0.05791404843330383,0.096194788813591,1.0411605834960938,0.009118731133639812,-0.3648236095905304,-0.032017212361097336
-0.8415021300315857,0.6024585962295532,-0.15981759130954742,-0.21129709482192993,0.07983896136283875,0.12154032289981842,-0.8415015935897827,0.6024582386016846,-0.1598178893327713,-0.21129725873470306,0.0798390731215477,0.12154015898704529
-0.8990918397903442,0.511541485786438,-0.16500887274742126,-0.27413538098335266,-0.11402003467082977,0.08875860273838043,-0.8988174200057983,0.5113683938980103,-0.16508321464061737,-0.2740947902202606,-0.11395460367202759,0.08866240084171295
0.9712100625038147,-0.2325444370508194,0.3151153326034546,-0.0020184461027383804,-0.04831179976463318,-0.1751299500465393,0.9712090492248535,-0.23254512250423431,0.31511667370796204,-0.002018527127802372,-0.048312049359083176,-0.1751302182674408
0.39113757014274597,-0.7633548974990845,0.6006929874420166,0.1430520862340927,-0.08752861618995667,-0.20850950479507446,0.39055174589157104,-0.7640806436538696,0.6002272367477417,0.1424877941608429,-0.08747342973947525,-0.20841972529888153
1.0380163192749023,-0.1373361349105835,0.016845207661390305,0.02554561384022236,-0.03495415300130844,-0.3000146746635437,1.0380159616470337,-0.13733814656734467,0.01684604398906231,0.025546181946992874,-0.034955039620399475,-0.30001550912857056
-0.5071370601654053,0.25014442205429077,-0.8813981413841248,-0.28398796916007996,-0.1500312089920044,-0.034449901431798935,-0.5071366429328918,0.25014105439186096,-0.8813992738723755,-0.28398826718330383,-0.1500321626663208,-0.03445124626159668
1.0154049396514893,-0.12990793585777283,0.2206832766532898,-0.038217827677726746,0.003665987402200699,-0.07565519958734512,1.015404224395752,-0.1299082636833191,0.22068311274051666,-0.038218315690755844,0.0036656856536865234,-0.07565536350011826
0.39125537872314453,-0.12101882696151733,0.9637905955314636,-0.13606229424476624,-0.21589404344558716,-0.2417004406452179,0.3912512958049774,-0.12101879715919495,0.9637944102287292,-0.1360633373260498,-0.215896874666214,-0.24170231819152832
0.7083465456962585,-0.2538214325904846,0.7283149361610413,-0.09317343682050705,-0.14425040781497955,-0.18978027999401093,0.7083464860916138,-0.2538214325904846,0.7283149361610413,-0.09317346662282944,-0.14425042271614075,-0.18978026509284973
-0.4365733861923218,0.8461238741874695,-0.4169260859489441,-0.057881806045770645,-0.1436329483985901,0.09822048246860504,-0.43258780241012573,0.858719527721405,-0.4148389399051666,-0.05885513126850128,-0.1437564343214035,0.08507771790027618
-0.07235994189977646,-0.8252478241920471,-0.4068116247653961,-0.16422589123249054,-0.032406795769929886,0.006983757019042969,-0.39903706312179565,0.8592635989189148,-0.446159690618515,-0.1642056703567505,-0.030441412702202797,0.11156802624464035
-0.3138895034790039,-0.21893934905529022,-0.3118107318878174,-0.13675133883953094,-0.11714710295200348,-0.12156397104263306,-0.10974756628274918,-0.9438585042953491,-0.44012439250946045,-0.09565691649913788,-0.10910362005233765,-0.2632661759853363
-0.25138211250305176,0.6431376338005066,-0.03525351732969284,-0.12599532306194305,-0.3300092816352844,-0.09572641551494598,-0.2212887555360794,-1.0232272148132324,0.025693243369460106,0.10859045386314392,-0.3203878700733185,-0.1060873344540596
-0.9686756134033203,-0.36541515588760376,-0.15736038982868195,-0.23889164626598358,-0.1598462164402008,0.02565457671880722,-0.9686754941940308,-0.36541521549224854,-0.15736038982868195,-0.23889172077178955,-0.1598462015390396,0.025654589757323265
-0.2331278920173645,-0.2901524603366852,-0.9788182973861694,-0.34746459126472473,0.0005350783467292786,-0.13809999823570251,-0.23312899470329285,-0.2901521921157837,-0.9788182973861694,-0.3474648892879486,0.0005347346886992455,-0.13809964060783386
0.9806315302848816,-0.27838724851608276,0.2397606074810028,-0.136220782995224,-0.07813572138547897,-0.37347158789634705,0.980631411075592,-0.2783874571323395,0.23976102471351624,-0.13622072339057922,-0.07813571393489838,-0.373471736907959
-0.7237716913223267,-0.30470824241638184,-0.6927699446678162,-0.22170403599739075,-0.09397058188915253,0.08074551820755005,-0.7237716913223267,-0.30470818281173706,-0.6927700042724609,-0.22170403599739075,-0.09397059679031372,0.08074548840522766
0.4328490197658539,-0.38469618558883667,0.8637925386428833,-0.06343995034694672,-0.09036622941493988,-0.1578485518693924,0.42545071244239807,-0.3964315354824066,0.8708940744400024,-0.0626143366098404,-0.09305092692375183,-0.16172084212303162
-0.9076208472251892,-0.5103378891944885,-0.10547441244125366,-0.216332346200943,-0.28321391344070435,-0.1198965311050415,-0.9083596467971802,-0.5101783275604248,-0.10594155639410019,-0.21669957041740417,-0.28326231241226196,-0.11997030675411224
0.7004811763763428,0.010110586881637573,-0.7783342599868774,-0.06039832904934883,0.12915636599063873,-0.12552303075790405,0.7005181908607483,0.009965245611965656,-0.7783300280570984,-0.06038103997707367,0.12911447882652283,-0.12558655440807343
0.39127910137176514,-0.20493996143341064,0.9495031237602234,0.12773197889328003,-0.1005794033408165,-0.05866851285099983,0.391279011964798,-0.20493321120738983,0.9494871497154236,0.1277330219745636,-0.10058057308197021,-0.05866796523332596
0.021823791787028313,-0.4249327778816223,-0.9568586945533752,-0.23937880992889404,-0.020882733166217804,-0.12333416938781738,0.02182381972670555,-0.42493292689323425,-0.9568586945533752,-0.23937882483005524,-0.020882800221443176,-0.12333418428897858
0.9832548499107361,-0.27615752816200256,0.23145081102848053,-0.12090347707271576,-0.010152146220207214,-0.19985993206501007,0.9832548499107361,-0.27615782618522644,0.23145082592964172,-0.12090347707271576,-0.010152190923690796,-0.19985997676849365
-0.848289430141449,-0.6090983748435974,-0.07755184918642044,-0.1512930989265442,-0.29831406474113464,0.006138719618320465,-0.8482918739318848,-0.6091046929359436,-0.07755733281373978,-0.1512962132692337,-0.2983119785785675,0.006134346127510071
-0.6881752014160156,0.3722202479839325,0.6960535049438477,-0.04384177178144455,-0.1849934160709381,-0.11230258643627167,-0.6881749629974365,0.3722195327281952,0.6960536241531372,-0.04384157061576843,-0.18499326705932617,-0.11230272799730301
0.7335666418075562,-0.0654766783118248,-0.7444565892219543,-0.3217446506023407,0.09698676317930222,-0.2913522720336914,0.7335667610168457,-0.06547708064317703,-0.7444565296173096,-0.3217446804046631,0.09698663651943207,-0.29135242104530334
-0.07657598704099655,0.4406595230102539,-0.9468626379966736,-0.3552766442298889,-0.053047843277454376,-0.19382336735725403,-0.0765949934720993,0.4406282603740692,-0.9468909502029419,-0.35527727007865906,-0.053055137395858765,-0.19383251667022705
-0.8688808679580688,0.4730294644832611,0.3464224934577942,-0.030098242685198784,-0.1228225976228714,0.18571338057518005,-0.8687211275100708,0.4721747934818268,0.34495991468429565,-0.030629904940724373,-0.12241290509700775,0.1849346160888672
-0.020743979141116142,0.9397403001785278,-0.4637366533279419,-0.12899401783943176,-0.050223927944898605,0.10736392438411713,-0.02125600352883339,0.9388895630836487,-0.46331116557121277,-0.12902900576591492,-0.05044249817728996,0.10684935748577118
-0.9711264371871948,-0.05214671045541763,0.3883479833602905,-0.14687666296958923,-0.19475057721138,-0.042871199548244476,-0.9711290001869202,-0.05214342474937439,0.38834550976753235,-0.14687536656856537,-0.19475112855434418,-0.04286983981728554
0.5870482325553894,-0.6223713159561157,-0.817820131778717,-0.18536126613616943,0.026636816561222076,-0.23852485418319702,-0.17756932973861694,0.5685104131698608,-0.8613291382789612,-0.21376746892929077,0.009715712629258633,0.003939244896173477
0.7351508736610413,-0.31692489981651306,0.6750811338424683,0.04931866377592087,0.18910585343837738,-0.2561371326446533,0.7351508736610413,-0.31692492961883545,0.6750810742378235,0.049318648874759674,0.1891058385372162,-0.2561371326446533
-0.8724145293235779,-0.493819922208786,-0.30275073647499084,-0.2672944664955139,-0.26507464051246643,-0.0363888144493103,-0.8724141716957092,-0.4938201308250427,-0.30275067687034607,-0.26729443669319153,-0.26507461071014404,-0.03638897091150284
0.16127179563045502,-0.22538773715496063,0.46597763895988464,-0.014523964375257492,-0.0951802134513855,-0.048362601548433304,0.018714046105742455,-0.851701021194458,0.6089974641799927,0.028191369026899338,-0.12725795805454254,-0.09319603443145752
0.4486862123012543,-0.5276525616645813,-0.7854207754135132,-0.25871676206588745,-0.013844378292560577,-0.2897706627845764,0.44868648052215576,-0.5276525616645813,-0.7854209542274475,-0.25871673226356506,-0.013844389468431473,-0.2897707521915436
0.384431391954422,0.830265998840332,-0.5094050168991089,-0.309897243976593,0.1887226402759552,0.037551507353782654,0.3844314515590668,0.8302661180496216,-0.5094049572944641,-0.3098972737789154,0.1887226700782776,0.03755149990320206
-0.8172447085380554,-0.04868442565202713,-0.6529657244682312,-0.388889878988266,-0.09758821129798889,0.07333511859178543,-0.8172444105148315,-0.04868441820144653,-0.6529656648635864,-0.3888898491859436,-0.09758816659450531,0.07333506643772125
-0.3492502272129059,-0.08643906563520432,0.9834502339363098,0.12635335326194763,-0.13572080433368683,-0.01713826134800911,-0.3492504060268402,-0.08643925935029984,0.9834505915641785,0.12635347247123718,-0.13572083413600922,-0.017138244584202766
0.5676702260971069,0.7004424333572388,0.5326853394508362,0.016978278756141663,-0.17800132930278778,-0.11070606112480164,0.5676707029342651,0.7004426121711731,0.5326846241950989,0.016977956518530846,-0.17800118029117584,-0.11070626974105835
-0.13516342639923096,-0.4532606899738312,-0.2361540049314499,-0.033024244010448456,-0.002742333337664604,-0.297493577003479,-1.0066558122634888,0.01757672056555748,0.2880242168903351,0.0004282877780497074,-0.24680596590042114,-0.12244448065757751
-0.4672478139400482,0.5360440611839294,0.06564710289239883,-0.16493698954582214,-0.08198310434818268,0.03360826522111893,-0.3750621974468231,0.9739893078804016,0.08541633188724518,-0.1713150292634964,-0.08081270009279251,0.018199197947978973
-0.6100965142250061,-0.7156286239624023,-0.46073898673057556,-0.11415505409240723,-0.024930458515882492,-0.13199622929096222,-0.6100965738296509,-0.7156287431716919,-0.4607389569282532,-0.11415506154298782,-0.02493044175207615,-0.13199622929096222
-0.4544675946235657,0.6048718094825745,-0.7240254282951355,-0.3722647428512573,-0.009407507255673409,-0.015411749482154846,-0.4544667601585388,0.6048694849014282,-0.7240273356437683,-0.3722648322582245,-0.00940721295773983,-0.01541300117969513
0.11231382936239243,-1.0105414390563965,0.2504529654979706,-0.03198889642953873,-0.3233218789100647,-0.2498050332069397,0.11229229718446732,-1.0105884075164795,0.25044822692871094,-0.031992025673389435,-0.3233272433280945,-0.24981847405433655
-0.2336135357618332,0.7973816990852356,0.6372057199478149,0.10068774968385696,-0.25574639439582825,0.02343248948454857,-0.23364460468292236,0.7975160479545593,0.6371821165084839,0.10066287219524384,-0.25576677918434143,0.023471124470233917
-0.3258195221424103,-0.6833800673484802,-0.7234866619110107,-0.26359325647354126,-0.17122842371463776,-0.35901322960853577,-0.3258076608181,-0.6834088563919067,-0.7234808802604675,-0.263600617647171,-0.17122629284858704,-0.35903143882751465
0.20068630576133728,-0.8946536183357239,-0.5059069395065308,-0.01660268008708954,-0.0771293044090271,-0.25859561562538147,0.20068585872650146,-0.8946543335914612,-0.5059067606925964,-0.016602694988250732,-0.07712963223457336,-0.25859588384628296
-0.9701405167579651,0.38518694043159485,0.08415000140666962,0.030285939574241638,-0.21898964047431946,0.20148371160030365,-0.9701406359672546,0.38518667221069336,0.08414991945028305,0.030285917222499847,-0.21898964047431946,0.20148368179798126
-0.30461010336875916,0.11491652578115463,-0.526939332485199,-0.16617268323898315,-0.28866973519325256,-0.16563405096530914,-0.3802306056022644,-0.12694883346557617,0.9674354791641235,0.15078246593475342,-0.344028115272522,-0.19030150771141052
-0.35542017221450806,0.4359840154647827,0.35234424471855164,-0.13649630546569824,-0.32063260674476624,0.03610336035490036,-0.39935752749443054,-0.9680514931678772,0.0035166123416274786,-0.10140753537416458,-0.2907296419143677,-0.05487154796719551
0.8691112995147705,0.5392166972160339,-0.22475536167621613,-0.3359859883785248,0.10348120331764221,-0.08733385801315308,0.869110643863678,0.5392153859138489,-0.2247581034898758,-0.3359862267971039,0.10348128527402878,-0.08733434230089188
0.449508398771286,-0.05348346382379532,-0.9443005919456482,-0.22008344531059265,-0.003985606133937836,-0.31967893242836,0.44950833916664124,-0.05348379909992218,-0.9443010091781616,-0.22008353471755981,-0.003985598683357239,-0.31967899203300476
0.4238552451133728,-0.030087994411587715,0.9571128487586975,0.05190194398164749,-0.3304942548274994,-0.28094103932380676,0.4238568842411041,-0.0300875436514616,0.9571117162704468,0.05190235748887062,-0.3304942548274994,-0.28094035387039185
-0.5877113342285156,-0.24515904486179352,-0.8313383460044861,-0.28522196412086487,-0.01951848343014717,-0.06495998054742813,-0.5877082347869873,-0.2451643943786621,-0.8313339948654175,-0.2852245569229126,-0.01952040009200573,-0.0649694949388504
-0.006225438788533211,0.5804727077484131,-0.8715710639953613,-0.20779994130134583,-0.05189666524529457,-0.010472100228071213,-0.006225438788533211,0.580472469329834,-0.8715707659721375,-0.20779991149902344,-0.05189679190516472,-0.010472182184457779
-0.2219587117433548,-0.25063231587409973,-0.9921268224716187,-0.12965212762355804,0.05939701199531555,-0.09603103995323181,-0.22183872759342194,-0.2507191300392151,-0.992245078086853,-0.12966899573802948,0.059417154639959335,-0.0961190015077591
0.9475546479225159,0.4422249495983124,0.057627495378255844,-0.2357049584388733,-0.056978702545166016,0.034709490835666656,0.9475439786911011,0.44211074709892273,0.0576302669942379,-0.23571635782718658,-0.05698571726679802,0.03467511758208275
-0.42122316360473633,0.473371684551239,-0.8337350487709045,-0.4609299302101135,0.024163387715816498,0.08721683919429779,-0.4212230145931244,0.4733714759349823,-0.8337346315383911,-0.4609299898147583,0.02416325733065605,0.08721660822629929
-0.30217018723487854,0.06142481416463852,-0.056261997669935226,-0.10591413080692291,-0.2979595959186554,-0.035784028470516205,-0.31788238883018494,0.9945827126502991,0.07986698299646378,-0.10980849713087082,-0.30449947714805603,0.02473849058151245
-0.9299109578132629,0.43511366844177246,-0.20739434659481049,-0.2685830891132355,-0.07088024914264679,0.08145028352737427,-0.9297108054161072,0.4347585141658783,-0.20795634388923645,-0.26863011717796326,-0.07081711292266846,0.0812632143497467
0.7325071692466736,0.32702428102493286,0.6613014340400696,-0.05547918751835823,-0.14559707045555115,-0.2568248212337494,0.7311132550239563,0.3317275643348694,0.6723488569259644,-0.05340450257062912,-0.1472078263759613,-0.25730884075164795
-0.7131684422492981,0.17859670519828796,-0.7457340955734253,-0.13891777396202087,-0.1086813360452652,0.054593976587057114,-0.7131654620170593,0.17859290540218353,-0.7457361221313477,-0.13891848921775818,-0.1086805984377861,0.05459243059158325
